Date,Time,Open,Close,Mean Value,5 Day SMA,15 Day SMA,30 Day SMA,Adva,Decl,AvgGain,AvgLoss,RSI
2010.08.11,12:00,1.3024,1.2967,1.2989,1.30902,1.316613333,1.31832,0,0.0057,0.00054,0.0028,16.05996
2010.08.11,16:00,1.2966,1.2865,1.2919,1.30414,1.31421,1.317475,0,0.0101,0.00054,0.00349,13.32149
2010.08.11,20:00,1.2865,1.2844,1.28615,1.29862,1.31137,1.316493333,0,0.0021,0.00054,0.00336,13.73626
2010.08.12,0:00,1.2844,1.2862,1.2858,1.2937,1.308726667,1.315475,0.0018,0,0.00066,0.00326,16.93989
2010.08.12,4:00,1.2863,1.2915,1.289,1.29035,1.30643,1.314588333,0.0052,0,0.00104,0.00324,24.20701
2010.08.12,8:00,1.2915,1.2813,1.28675,1.28792,1.304033333,1.3136,0,0.0102,0.00104,0.00374,21.70659
2010.08.12,12:00,1.2812,1.2829,1.2816,1.28586,1.30144,1.312333333,0.0017,0,0.00116,0.00348,24.96148
2010.08.12,16:00,1.2829,1.2826,1.2845,1.28553,1.299313333,1.311286667,0,0.0003,0.00114,0.0035,24.61538
2010.08.12,20:00,1.2826,1.2826,1.28295,1.28496,1.297083333,1.310108333,0,0,0.00114,0.00309,26.98145
2010.08.13,0:00,1.2826,1.2837,1.28345,1.28385,1.29511,1.308951667,0.0011,0,0.00121,0.00309,28.19237
2010.08.13,4:00,1.2838,1.2869,1.28565,1.28363,1.293523333,1.307856667,0.0031,0,0.00092,0.00309,22.95374
2010.08.13,8:00,1.2871,1.2825,1.2864,1.28459,1.29153,1.30679,0,0.0046,0.00092,0.00297,23.66972
2010.08.13,12:00,1.2824,1.2824,1.2807,1.28383,1.289326667,1.305355,0,0,0.00092,0.00286,24.33962
2010.08.13,16:00,1.2824,1.2776,1.2788,1.283,1.28722,1.303653333,0,0.0048,0.00092,0.0027,25.44379
2010.08.13,20:00,1.2775,1.2753,1.27625,1.28156,1.285253333,1.301913333,0,0.0022,0.00092,0.00245,27.33051
2010.08.16,0:00,1.2766,1.2766,1.27535,1.2795,1.283683333,1.300148333,0,0,0.00092,0.00173,34.77089
2010.08.16,4:00,1.2766,1.2786,1.27815,1.27785,1.282766667,1.298488333,0.002,0,0.00106,0.00158,40.27027
2010.08.16,8:00,1.2785,1.2805,1.2805,1.27781,1.28239,1.29688,0.002,0,0.00108,0.00158,40.5914
2010.08.16,12:00,1.2806,1.2817,1.28345,1.27874,1.282233333,1.29548,0.0011,0,0.00079,0.00158,33.23263
2010.08.16,16:00,1.2816,1.2824,1.28345,1.28018,1.281863333,1.294146667,0.0008,0,0.00084,0.00085,49.78903
2010.08.16,20:00,1.2825,1.2822,1.2817,1.28145,1.281526667,1.29278,0,0.0003,0.00072,0.00087,45.29148
2010.08.17,0:00,1.2821,1.2833,1.28245,1.28231,1.281583333,1.291511667,0.0012,0,0.00081,0.00085,48.7069
2010.08.17,4:00,1.2834,1.2857,1.28475,1.28316,1.2816,1.290456667,0.0023,0,0.00097,0.00085,53.33333
2010.08.17,8:00,1.2857,1.2877,1.287,1.28387,1.28187,1.289476667,0.002,0,0.00104,0.00085,54.92424
2010.08.17,12:00,1.2877,1.2876,1.2877,1.28472,1.282153333,1.288631667,0,0.0001,0.00081,0.00086,48.71795
2010.08.17,16:00,1.2876,1.2892,1.28665,1.28571,1.28222,1.287871667,0.0016,0,0.00093,0.00053,63.72549
2010.08.17,20:00,1.2892,1.2878,1.28825,1.28687,1.282343333,1.286936667,0,0.0014,0.00093,0.00063,59.63303
2010.08.18,0:00,1.2878,1.2849,1.286,1.28712,1.282696667,1.286011667,0,0.0029,0.00093,0.00049,65.32663
2010.08.18,4:00,1.2849,1.2838,1.28435,1.28659,1.283066667,1.285143333,0,0.0011,0.00093,0.00041,69.14894
2010.08.18,8:00,1.2837,1.2899,1.2865,1.28635,1.28375,1.284501667,0.0062,0,0.00137,0.00041,76.8
2010.08.18,12:00,1.2901,1.2881,1.2893,1.28688,1.28468,1.284181667,0,0.002,0.00123,0.00056,68.8
2010.08.18,16:00,1.2881,1.2877,1.2864,1.28651,1.28523,1.283998333,0,0.0004,0.00109,0.00059,64.95726
2010.08.18,20:00,1.2877,1.2853,1.28625,1.28656,1.285613333,1.284001667,0,0.0024,0.00101,0.00076,57.08502
2010.08.19,0:00,1.2852,1.2807,1.28185,1.28606,1.285506667,1.28387,0,0.0045,0.00095,0.00108,46.83099
2010.08.19,4:00,1.2806,1.2813,1.2797,1.2847,1.285256667,1.28356,0.0007,0,0.001,0.00106,48.61111
2010.08.19,8:00,1.2813,1.2816,1.28065,1.28297,1.285186667,1.283356667,0.0003,0,0.00094,0.00106,46.95341
2010.08.19,12:00,1.2816,1.2877,1.28585,1.28286,1.285413333,1.283498333,0.0061,0,0.00121,0.00106,53.3123
2010.08.19,16:00,1.2878,1.2815,1.2842,1.28245,1.285376667,1.283488333,0,0.0063,0.00106,0.00151,41.38889
2010.08.19,20:00,1.2815,1.2815,1.28135,1.28235,1.285,1.283435,0,0,0.00106,0.0015,41.50418
2010.08.20,0:00,1.2817,1.2807,1.28055,1.28252,1.284523333,1.283338333,0,0.001,0.00095,0.00157,37.67705
2010.08.20,4:00,1.2806,1.2798,1.28055,1.2825,1.284116667,1.283168333,0,0.0008,0.00095,0.00153,38.32853
2010.08.20,8:00,1.2798,1.272,1.27695,1.28072,1.283363333,1.282853333,0,0.0078,0.00095,0.00188,33.58586
2010.08.20,12:00,1.2719,1.2686,1.26985,1.27785,1.282286667,1.282491667,0,0.0033,0.00095,0.00204,31.81818
2010.08.20,16:00,1.2685,1.271,1.26875,1.27533,1.281246667,1.282156667,0.0025,0,0.00069,0.00204,25.19685
2010.08.20,20:00,1.2711,1.2711,1.2709,1.2734,1.280206667,1.281978333,0,0,0.00069,0.00189,26.5928
2010.08.23,0:00,1.2704,1.2718,1.27035,1.27136,1.278943333,1.281811667,0.0014,0,0.00079,0.00186,29.6496
2010.08.23,4:00,1.2718,1.2711,1.27145,1.27026,1.277946667,1.281588333,0,0.0007,0.00079,0.00174,31.07345
2010.08.23,8:00,1.271,1.2701,1.27045,1.27038,1.276893333,1.281253333,0,0.0009,0.00079,0.00149,34.59119
2010.08.23,12:00,1.2701,1.2716,1.27035,1.2707,1.276126667,1.280816667,0.0015,0,0.00084,0.00149,36.19632
2010.08.23,16:00,1.2716,1.2671,1.2682,1.27016,1.27536,1.280308333,0,0.0045,0.00082,0.00181,31.25
2010.08.23,20:00,1.2671,1.2646,1.2664,1.26937,1.27441,1.279798333,0,0.0025,0.00039,0.00199,16.26506
2010.08.24,0:00,1.2647,1.2633,1.2638,1.26784,1.27294,1.279176667,0,0.0014,0.00039,0.00164,19.08127
2010.08.24,4:00,1.2632,1.2639,1.26365,1.26648,1.27157,1.278473333,0.0007,0,0.00044,0.00164,21.03448
2010.08.24,8:00,1.2639,1.2604,1.26305,1.26502,1.27035,1.277675,0,0.0035,0.00044,0.00181,19.36508
2010.08.24,12:00,1.2604,1.2634,1.26125,1.26363,1.269063333,1.276793333,0.003,0,0.00065,0.00176,27.00297
2010.08.24,16:00,1.2635,1.268,1.2666,1.26367,1.268133333,1.276125,0.0045,0,0.00097,0.0012,44.73684
2010.08.24,20:00,1.268,1.2631,1.26495,1.2639,1.267333333,1.275348333,0,0.0049,0.00097,0.00131,42.5
2010.08.25,0:00,1.2631,1.2652,1.26445,1.26406,1.266973333,1.27463,0.0021,0,0.00094,0.00131,41.77215
2010.08.25,4:00,1.2652,1.264,1.26465,1.26438,1.2667,1.273973333,0,0.0012,0.00094,0.0014,40.2439
2010.08.25,8:00,1.2639,1.2654,1.2679,1.26571,1.2665,1.273353333,0.0015,0,0.00095,0.0014,40.42553
2010.08.25,12:00,1.2654,1.2664,1.2638,1.26515,1.266063333,1.272503333,0.001,0,0.00102,0.00135,43.07229
2010.08.25,16:00,1.2665,1.2655,1.26475,1.26511,1.265616667,1.271781667,0,0.001,0.00102,0.00136,42.94294
2010.08.25,20:00,1.2655,1.2662,1.26595,1.26541,1.265316667,1.271105,0.0007,0,0.00096,0.00136,41.53846
2010.08.26,0:00,1.2662,1.2669,1.2664,1.26576,1.265053333,1.27059,0.0007,0,0.00101,0.00104,49.47735
2010.08.26,4:00,1.267,1.2712,1.26945,1.26607,1.265136667,1.270248333,0.0042,0,0.00131,0.00086,60.52632
2010.08.26,8:00,1.2712,1.2708,1.2713,1.26757,1.265463333,1.269936667,0,0.0004,0.00131,0.00079,62.58503
2010.08.26,12:00,1.2708,1.2724,1.2697,1.26856,1.265856667,1.269398333,0.0016,0,0.00138,0.00079,63.69637
2010.08.26,16:00,1.2725,1.2709,1.27255,1.26988,1.26645,1.26901,0,0.0016,0.00138,0.00065,67.95775
2010.08.26,20:00,1.2708,1.2715,1.272,1.271,1.267046667,1.268698333,0.0007,0,0.00121,0.00065,65.1341
2010.08.27,0:00,1.2714,1.2709,1.27035,1.27118,1.267653333,1.268358333,0,0.0005,0.00089,0.00069,56.56109
2010.08.27,4:00,1.2709,1.2725,1.2718,1.27128,1.268,1.268066667,0.0016,0,0.00101,0.00034,75
2010.08.27,8:00,1.2725,1.2716,1.2715,1.27164,1.268436667,1.267885,0,0.0009,0.00086,0.0004,68.18182
2010.08.27,12:00,1.2715,1.2721,1.27185,1.2715,1.26893,1.267951667,0.0006,0,0.0009,0.00031,74.11765
2010.08.27,16:00,1.2721,1.2731,1.27285,1.27167,1.269476667,1.268088333,0.001,0,0.00086,0.00031,73.33333
2010.08.27,20:00,1.2732,1.2761,1.27455,1.27251,1.26992,1.26821,0.0029,0,0.001,0.00031,76.08696
2010.08.30,0:00,1.2764,1.2754,1.2749,1.27313,1.27066,1.268361667,0,0.001,0.001,0.00031,76.08696
2010.08.30,4:00,1.2753,1.2735,1.274,1.27363,1.271276667,1.268446667,0,0.0018,0.00095,0.00044,68.20513
2010.08.30,8:00,1.2735,1.2719,1.2729,1.27384,1.27174,1.268528333,0,0.0016,0.0009,0.00056,61.76471
2010.08.30,12:00,1.2718,1.2705,1.2704,1.27335,1.272006667,1.26853,0,0.0013,0.0006,0.00065,48
2010.08.30,16:00,1.2704,1.2671,1.2683,1.2721,1.27193,1.268533333,0,0.0033,0.0006,0.00086,41.17647
2010.08.30,20:00,1.267,1.2663,1.2665,1.27042,1.27161,1.268536667,0,0.0007,0.00049,0.00091,34.87179
2010.08.31,0:00,1.2663,1.2646,1.2652,1.26866,1.27131,1.268583333,0,0.0017,0.00049,0.00091,34.69388
2010.08.31,4:00,1.2644,1.2644,1.2649,1.26706,1.2708,1.268625,0,0,0.00044,0.00091,32.27513
2010.08.31,8:00,1.2644,1.2692,1.26595,1.26617,1.270396667,1.268721667,0.0048,0,0.00078,0.00088,46.98276
2010.08.31,12:00,1.2692,1.272,1.27,1.26651,1.270373333,1.269013333,0.0028,0,0.00086,0.00088,49.59016
2010.08.31,16:00,1.2721,1.2696,1.2711,1.26743,1.270326667,1.269163333,0,0.0025,0.00086,0.00099,46.53846
2010.08.31,20:00,1.2696,1.2689,1.26805,1.268,1.270096667,1.269266667,0,0.0007,0.00082,0.00104,44.0613
2010.09.01,0:00,1.2689,1.2679,1.2676,1.26854,1.269813333,1.269371667,0,0.001,0.00075,0.00111,40.22989
2010.09.01,4:00,1.2679,1.2714,1.26935,1.26922,1.26958,1.269528333,0.0035,0,0.00079,0.00111,41.57303
2010.09.01,8:00,1.2715,1.2788,1.27505,1.27023,1.269613333,1.269766667,0.0073,0,0.00131,0.00104,55.75758
2010.09.01,12:00,1.2787,1.284,1.2819,1.27239,1.27008,1.27037,0.0053,0,0.00169,0.00091,64.93151
2010.09.01,16:00,1.2841,1.2804,1.2821,1.2752,1.27062,1.270948333,0,0.0037,0.00169,0.00106,61.39896
2010.09.01,20:00,1.2803,1.2802,1.28015,1.27771,1.271103333,1.271421667,0,0.0001,0.00169,0.00098,63.36898
2010.09.02,0:00,1.2801,1.2799,1.2803,1.2799,1.271763333,1.271885,0,0.0002,0.00169,0.00076,69.09621
2010.09.02,4:00,1.2798,1.2794,1.2792,1.28073,1.27249,1.27221,0,0.0004,0.00169,0.00074,69.70588
2010.09.02,8:00,1.2793,1.2833,1.2806,1.28047,1.27343,1.27252,0.004,0,0.00198,0.00061,76.30854
2010.09.02,12:00,1.2834,1.2813,1.2821,1.28047,1.274556667,1.272933333,0,0.0021,0.00198,0.00076,72.13542
2010.09.02,16:00,1.2813,1.2812,1.2816,1.28076,1.27567,1.273235,0,0.0001,0.00164,0.00077,67.95252
2010.09.02,20:00,1.2811,1.2824,1.28165,1.28103,1.276716667,1.273556667,0.0013,0,0.00153,0.00077,66.45963
2010.09.03,0:00,1.2824,1.2827,1.282,1.28159,1.277516667,1.273945,0.0003,0,0.00155,0.00059,72.33333
2010.09.03,4:00,1.2827,1.2828,1.2823,1.28193,1.278263333,1.274295,0.0001,0,0.00156,0.00054,74.14966
2010.09.03,8:00,1.2828,1.284,1.28255,1.28202,1.27923,1.274663333,0.0012,0,0.00164,0.00047,77.7027
2010.09.03,12:00,1.284,1.2866,1.28445,1.28259,1.280353333,1.275083333,0.0026,0,0.00158,0.00047,77.00348
2010.09.03,16:00,1.2866,1.2884,1.28725,1.28371,1.281546667,1.275563333,0.0018,0,0.00119,0.00047,71.55172
2010.09.03,20:00,1.2885,1.2894,1.28865,1.28504,1.282453333,1.276033333,0.0009,0,0.00087,0.00047,64.89362
2010.09.06,0:00,1.2893,1.289,1.28835,1.28625,1.282883333,1.276481667,0,0.0003,0.00087,0.00023,79.22078
2010.09.06,4:00,1.289,1.29,1.2895,1.28764,1.283376667,1.276998333,0.001,0,0.00094,0.00022,80.9816
2010.09.06,8:00,1.29,1.289,1.28965,1.28868,1.28401,1.277556667,0,0.001,0.00094,0.00028,77.19298
2010.09.06,12:00,1.2889,1.2877,1.2878,1.28879,1.28451,1.278136667,0,0.0012,0.00094,0.00034,73.74302
2010.09.06,16:00,1.2876,1.2872,1.2882,1.2887,1.28511,1.2788,0,0.0004,0.00066,0.00036,64.33566
2010.09.06,20:00,1.2871,1.2874,1.2875,1.28853,1.28557,1.2795,0.0003,0,0.00068,0.00021,76
2010.09.07,0:00,1.2874,1.2816,1.2832,1.28727,1.285643333,1.2801,0,0.0058,0.00068,0.00062,52.1978
2010.09.07,4:00,1.2815,1.2805,1.28015,1.28537,1.285546667,1.280608333,0,0.001,0.00059,0.00069,45.81006
2010.09.07,8:00,1.2804,1.2755,1.27805,1.28342,1.285306667,1.281011667,0,0.0049,0.00056,0.00104,35.11111
2010.09.07,12:00,1.2755,1.2752,1.27525,1.28083,1.284856667,1.281186667,0,0.0003,0.00056,0.00106,34.36123
2010.09.07,16:00,1.2752,1.2714,1.27275,1.27788,1.28422,1.281241667,0,0.0038,0.00047,0.00134,26.08696
2010.09.07,20:00,1.2713,1.2682,1.26965,1.27517,1.28336,1.281295,0,0.0031,0.00029,0.00156,15.50388
2010.09.08,0:00,1.2682,1.269,1.26865,1.27287,1.282306667,1.28133,0.0008,0,0.00021,0.00156,12.09677
2010.09.08,4:00,1.2691,1.2718,1.27025,1.27131,1.281173333,1.28136,0.0027,0,0.00034,0.00156,18.04511
2010.09.08,8:00,1.2718,1.2681,1.2695,1.27016,1.279896667,1.281175,0,0.0037,0.00034,0.0018,16
2010.09.08,12:00,1.268,1.2727,1.27075,1.26976,1.278723333,1.280803333,0.0047,0,0.00061,0.0018,25.22255
2010.09.08,16:00,1.2727,1.2728,1.2742,1.27067,1.277703333,1.28054,0.0001,0,0.00061,0.00173,26.21951
2010.09.08,20:00,1.273,1.2724,1.2724,1.27142,1.276553333,1.280281667,0,0.0006,0.00061,0.00169,26.70807
2010.09.09,0:00,1.2723,1.2725,1.27285,1.27194,1.275556667,1.280033333,0.0002,0,0.00063,0.00166,27.5
2010.09.09,4:00,1.2725,1.2693,1.27095,1.27223,1.274406667,1.279758333,0,0.0032,0.00061,0.00189,24.3553
2010.09.09,8:00,1.2692,1.2714,1.2699,1.27206,1.273233333,1.279401667,0.0022,0,0.00076,0.00147,34.1853
2010.09.09,12:00,1.2715,1.2744,1.27365,1.27195,1.272596667,1.27912,0.0029,0,0.00097,0.0014,40.96386
2010.09.09,16:00,1.2744,1.2691,1.2716,1.27179,1.272026667,1.278786667,0,0.0053,0.00097,0.00143,40.47619
2010.09.09,20:00,1.2691,1.2696,1.2699,1.2712,1.271483333,1.278395,0.0005,0,0.00101,0.00141,41.71598
2010.09.10,0:00,1.2697,1.2657,1.2676,1.27053,1.270973333,1.277915,0,0.004,0.00101,0.00142,41.47059
2010.09.10,4:00,1.2656,1.2683,1.2667,1.26989,1.27057,1.277395,0.0027,0,0.0012,0.0012,50
2010.09.10,8:00,1.2684,1.2716,1.2708,1.26932,1.270646667,1.277003333,0.0032,0,0.00137,0.0012,53.33333
2010.09.10,12:00,1.2716,1.2705,1.2711,1.26922,1.27081,1.276558333,0,0.0011,0.00118,0.00128,47.96512
2010.09.10,16:00,1.2705,1.2713,1.2717,1.26958,1.270906667,1.27604,0.0008,0,0.00124,0.00101,54.92063
2010.09.10,20:00,1.2713,1.2679,1.27015,1.27009,1.27095,1.275423333,0,0.0034,0.0009,0.00126,41.72185
2010.09.13,0:00,1.2704,1.2781,1.27485,1.27172,1.271223333,1.274973333,0.0077,0,0.00144,0.00126,53.43915
2010.09.13,4:00,1.2782,1.2794,1.27935,1.27343,1.271566667,1.274635,0.0012,0,0.00153,0.00121,55.72917
2010.09.13,8:00,1.2795,1.2801,1.28135,1.27548,1.272163333,1.274358333,0.0006,0,0.00156,0.00121,56.18557
2010.09.13,12:00,1.2801,1.2826,1.28185,1.27751,1.272763333,1.27416,0.0025,0,0.00174,0.00099,63.77953
2010.09.13,16:00,1.2826,1.2874,1.2858,1.28064,1.273753333,1.27408,0.0048,0,0.00192,0.00099,66.09337
2010.09.13,20:00,1.2874,1.2876,1.28725,1.28312,1.27491,1.274071667,0.0002,0,0.00173,0.00099,63.68421
2010.09.14,0:00,1.2875,1.2869,1.2861,1.28447,1.27574,1.274168333,0,0.0006,0.00173,0.00065,72.67267
2010.09.14,4:00,1.2869,1.2871,1.2877,1.28574,1.276813333,1.27442,0.0002,0,0.00171,0.00065,72.42424
2010.09.14,8:00,1.2871,1.2837,1.28685,1.28674,1.277943333,1.274713333,0,0.0034,0.00171,0.00061,73.76543
2010.09.14,12:00,1.2836,1.2884,1.286,1.28678,1.27917,1.275071667,0.0048,0,0.00186,0.00061,75.36232
2010.09.14,16:00,1.2884,1.3018,1.2953,1.28839,1.281076667,1.275823333,0.0134,0,0.00259,0.00061,80.98434
2010.09.14,20:00,1.3019,1.2987,1.30055,1.29128,1.28306,1.276853333,0,0.0032,0.00259,0.00076,77.35043
